name;sku;gtin;product_number;descriptionDK;product_name;color_code;color;pantone;hex;size_code;size;price\/amount;price\/currency;stock;weight;tariff_number;country_of_origin;main_category;sub_categories;images\/packshots;iamges\/modelShots;washingInstructions
ST303 Uni Style;'000303052o;5714485105604;ST303;&nbspQuality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Uni Style is a tight fitted T-shirt with double stitches and stitches on the side. It has a round neck and a narrow neck band.;Uni Style;05;Blue Navy;PMS 533 C;#1f2a44;2;4-6 Years;22,25;DKK;9;0,1;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05c.jpg, ;
ST303 Uni Style;'0003030540o;5714485105628;ST303;&nbspQuality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Uni Style is a tight fitted T-shirt with double stitches and stitches on the side. It has a round neck and a narrow neck band.;Uni Style;05;Blue Navy;PMS 533 C;#1f2a44;40;12-14 Years;22,25;DKK;38;0,13;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05c.jpg, ;
ST303 Uni Style;'0003030542o;5714485105635;ST303;&nbspQuality: 100% combed and enzyme washed cottonWeight: 200 g/m²InterlockBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Uni Style is a tight fitted T-shirt with double stitches and stitches on the side. It has a round neck and a narrow neck band.;Uni Style;05;Blue Navy;PMS 533 C;#1f2a44;42;XS;32,25;DKK;48;0,14;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_back.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000303_BlueNavy_05_side.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000303_Uni_Style_05c.jpg, ;
ST200 Lady Cam;'000200285o;5714485020570;ST200;&nbspQuality: 100% combed and enzyme washed cottonOxford Gray 85% cotton / 15% viscoseHeather Green 35% cotton / 65% polyesterHeather Burgundy and Heather Blue 60% cotton / 40% polyesterWeight: 145 g / m2Single jerseyBox: 50 pcs., Package: 10 pcs.ST200 Lady Cam is a slightly waisted women's t-shirts in organic cotton*,&nbspit has a feminine sleeve the length is to the top of the arm.The t-shirt is also suitable for girls and it is available from size 2 years. The fit is suitable for both the younger and older girls. The light shaped waistline and the neckline help to emphasize a more girly look.The neckline is round with a cut above the collarbone and it is finished with a 1 cm. high 1x1 cotton rib finished with a double topstitch.Sleeves and bottom are hemmed with a narrow double stitch for a simple look.ST200 Lady Cam is a t-shirt suitable for screen printing, transfer, DIP, and DTG.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions.&nbspWe call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABEL.&nbsp* Almost all sizes and colors are in stock in organic GOTS-certified cotton. To avoid waste of good quality products, you will during a transitional period experience that within the same product there will be variations in conventional and organic cotton. If there is a cotton flower at the variation, the product is only in stock in organic cotton.&nbsp;Lady Cam;28;Anthracite;PMS 426 C;#242424;5;S;19,25;DKK;108;0,11;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_back_b.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_back_k.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_front_b.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_front_k.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_side.JPG, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_side_b.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_side_k.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_04.JPG, ;
ST200 Lady Cam;'000200286o;5714485020594;ST200;&nbspQuality: 100% combed and enzyme washed cottonOxford Gray 85% cotton / 15% viscoseHeather Green 35% cotton / 65% polyesterHeather Burgundy and Heather Blue 60% cotton / 40% polyesterWeight: 145 g / m2Single jerseyBox: 50 pcs., Package: 10 pcs.ST200 Lady Cam is a slightly waisted women's t-shirts in organic cotton*,&nbspit has a feminine sleeve the length is to the top of the arm.The t-shirt is also suitable for girls and it is available from size 2 years. The fit is suitable for both the younger and older girls. The light shaped waistline and the neckline help to emphasize a more girly look.The neckline is round with a cut above the collarbone and it is finished with a 1 cm. high 1x1 cotton rib finished with a double topstitch.Sleeves and bottom are hemmed with a narrow double stitch for a simple look.ST200 Lady Cam is a t-shirt suitable for screen printing, transfer, DIP, and DTG.The t-shirt has a neckband and a small size label on the left side of the neck, this is creating space for your neck print. In the left side seam, there is a small washing label with the product name and washing instructions.&nbspWe call it BRAND YOURSELF, ALL PRODUCTS WITHOUT LABEL.&nbsp* Almost all sizes and colors are in stock in organic GOTS-certified cotton. To avoid waste of good quality products, you will during a transitional period experience that within the same product there will be variations in conventional and organic cotton. If there is a cotton flower at the variation, the product is only in stock in organic cotton.&nbsp;Lady Cam;28;Anthracite;PMS 426 C;#242424;6;M;19,25;DKK;36;0,11;61091000;Bangladesh;Lady Samples;T-Shirts, T-Shirts crew neck, Lady T-shirts, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_back_b.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_back_k.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_front_b.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_front_k.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_side.JPG, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_side_b.jpg, http://download.stormtextil.dk/WebShop/PackShots/000200_Anthracite_28_side_k.jpg, ;http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000200_Lady_Cam_04.JPG, ;
ST404 Mens Tee LS;'0004040142o;5714485052762;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;01;White;White;#ffffff;42;XS;30,9;DKK;45;0,18;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
ST404 Mens Tee LS;'000404015o;5714485052786;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;01;White;White;#ffffff;5;S;30,9;DKK;132;0,2;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
ST404 Mens Tee LS;'000404016o;5714485052809;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;01;White;White;#ffffff;6;M;30,9;DKK;408;0,2;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
ST404 Mens Tee LS;'000404017o;5714485052823;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;01;White;White;#ffffff;7;L;30,9;DKK;0;0,22;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
ST404 Mens Tee LS;'0004040191o;5714485052885;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;01;White;White;#ffffff;91;3XL;33,9;DKK;46;0,27;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_White_01_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
ST404 Mens Tee LS;'0004040312;5714485052908;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;03;Black;Black;#000000;12;2 Years;22,25;DKK;88;0,08;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
ST404 Mens Tee LS;'000404032;5714485052922;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;03;Black;Black;#000000;2;4-6 Years;22,25;DKK;96;0,11;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
ST404 Mens Tee LS;'000404033o;5714485052953;ST404;&nbspQuality:&nbsp100% combed and enyzme washed cottonOxford Grey 85% cotton 15% viscoseWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.;Mens Tee LS;03;Black;Black;#000000;3;8-10 Years;22,25;DKK;81;0,13;61091000;Bangladesh;T-Shirts;T-shirts long sleeves, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000404_Black_03_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_05c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000404_Mens_Tee_LS_06c.JPG, ;
